Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-05,
Sample Interval,2e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,50,
Label,,
TIME,CH1,CH1 Peak Detect
-9.33000e-06,-3,-0.999997
-9.32800e-06,-0.999997,-3
-9.32600e-06,-3,-0.999997
-9.32400e-06,-0.999997,-3
-9.32200e-06,-0.999997,-0.999997
-9.32000e-06,-3,-3
-9.31800e-06,-0.999997,-0.999997
-9.31600e-06,-0.999997,-0.999997
-9.31400e-06,-0.999997,-0.999997
-9.31200e-06,-0.999997,-3
-9.31000e-06,-3,-0.999997
-9.30800e-06,-3,-3
-9.30600e-06,-0.999997,-0.999997
-9.30400e-06,-0.999997,-3
-9.30200e-06,-3,-0.999997
-9.30000e-06,-3,-3
-9.29800e-06,-0.999997,-0.999997
-9.29600e-06,-0.999997,-3
-9.29400e-06,-3,-0.999997
-9.29200e-06,-0.999997,-0.999997
-9.29000e-06,-0.999997,-0.999997
-9.28800e-06,-3,-3
-9.28600e-06,-3,-3
-9.28400e-06,-0.999997,-3
-9.28200e-06,-0.999997,-0.999997
-9.28000e-06,-0.999997,-3
-9.27800e-06,-3,-0.999997
-9.27600e-06,-3,-3
-9.27400e-06,-0.999997,-0.999997
-9.27200e-06,-0.999997,-3
-9.27000e-06,-3,-0.999997
-9.26800e-06,-3,-3
-9.26600e-06,-3,-3
-9.26400e-06,-3,-3
-9.26200e-06,-3,-0.999997
-9.26000e-06,-3,-3
-9.25800e-06,-3,-3
-9.25600e-06,-0.999997,-3
-9.25400e-06,-0.999997,-0.999997
-9.25200e-06,-0.999997,-3
-9.25000e-06,-0.999997,-0.999997
-9.24800e-06,-0.999997,-3
-9.24600e-06,-0.999997,-0.999997
-9.24400e-06,-3,-3
-9.24200e-06,-3,-3
-9.24000e-06,-3,-3
-9.23800e-06,-3,-3
-9.23600e-06,-0.999997,-3
-9.23400e-06,-0.999997,-0.999997
-9.23200e-06,-3,-3
-9.23000e-06,-3,-0.999997
-9.22800e-06,-0.999997,-3
-9.22600e-06,-3,-0.999997
-9.22400e-06,-3,-3
-9.22200e-06,-3,-3
-9.22000e-06,-3,-3
-9.21800e-06,-0.999997,-0.999997
-9.21600e-06,-0.999997,-0.999997
-9.21400e-06,-0.999997,-0.999997
-9.21200e-06,-0.999997,-3
-9.21000e-06,-0.999997,-0.999997
-9.20800e-06,-0.999997,-0.999997
-9.20600e-06,-0.999997,-0.999997
-9.20400e-06,-0.999997,-3
-9.20200e-06,-0.999997,-0.999997
-9.20000e-06,-3,-3
-9.19800e-06,-0.999997,-0.999997
-9.19600e-06,-3,-3
-9.19400e-06,-3,-3
-9.19200e-06,-3,-3
-9.19000e-06,-0.999997,-0.999997
-9.18800e-06,-0.999997,-0.999997
-9.18600e-06,-0.999997,-0.999997
-9.18400e-06,-3,-3
-9.18200e-06,-3,-0.999997
-9.18000e-06,-3,-3
-9.17800e-06,-0.999997,-0.999997
-9.17600e-06,-3,-3
-9.17400e-06,-3,-0.999997
-9.17200e-06,-3,-3
-9.17000e-06,-3,-0.999997
-9.16800e-06,-3,-3
-9.16600e-06,-3,-3
-9.16400e-06,-3,-3
-9.16200e-06,-0.999997,-0.999997
-9.16000e-06,-0.999997,-3
-9.15800e-06,-3,-0.999997
-9.15600e-06,-3,-3
-9.15400e-06,-3,-0.999997
-9.15200e-06,-3,-3
-9.15000e-06,-3,-3
-9.14800e-06,-0.999997,-3
-9.14600e-06,-3,-0.999997
-9.14400e-06,-3,-3
-9.14200e-06,-3,-0.999997
-9.14000e-06,-0.999997,-0.999997
-9.13800e-06,-0.999997,-0.999997
-9.13600e-06,-0.999997,-0.999997
-9.13400e-06,-0.999997,-0.999997
-9.13200e-06,-0.999997,-3
-9.13000e-06,-3,-0.999997
-9.12800e-06,-3,-3
-9.12600e-06,-3,-3
-9.12400e-06,-3,-3
-9.12200e-06,-3,-0.999997
-9.12000e-06,-0.999997,-3
-9.11800e-06,-3,-0.999997
-9.11600e-06,-3,-3
-9.11400e-06,-0.999997,-0.999997
-9.11200e-06,-0.999997,-0.999997
-9.11000e-06,-0.999997,-0.999997
-9.10800e-06,-0.999997,-3
-9.10600e-06,-3,-0.999997
-9.10400e-06,-0.999997,-0.999997
-9.10200e-06,-0.999997,-0.999997
-9.10000e-06,-3,-3
-9.09800e-06,-3,-0.999997
-9.09600e-06,-3,-3
-9.09400e-06,-3,-0.999997
-9.09200e-06,-3,-3
-9.09000e-06,-3,-0.999997
-9.08800e-06,-3,-3
-9.08600e-06,-3,-3
-9.08400e-06,-3,-3
-9.08200e-06,-0.999997,-0.999997
-9.08000e-06,-3,-3
-9.07800e-06,-3,-0.999997
-9.07600e-06,-3,-3
-9.07400e-06,-3,-0.999997
-9.07200e-06,-3,-3
-9.07000e-06,-3,-3
-9.06800e-06,-0.999997,-3
-9.06600e-06,-3,-0.999997
-9.06400e-06,-3,-3
-9.06200e-06,-0.999997,-0.999997
-9.06000e-06,-0.999997,-3
-9.05800e-06,-3,-0.999997
-9.05600e-06,-0.999997,-3
-9.05400e-06,-3,-0.999997
-9.05200e-06,-0.999997,-3
-9.05000e-06,-0.999997,-0.999997
-9.04800e-06,-0.999997,-3
-9.04600e-06,-3,-0.999997
-9.04400e-06,-3,-3
-9.04200e-06,-3,-0.999997
-9.04000e-06,-0.999997,-3
-9.03800e-06,-0.999997,-0.999997
-9.03600e-06,-0.999997,-0.999997
-9.03400e-06,-0.999997,-0.999997
-9.03200e-06,-0.999997,-0.999997
-9.03000e-06,-0.999997,-0.999997
-9.02800e-06,-3,-3
-9.02600e-06,-3,-3
-9.02400e-06,-3,-3
-9.02200e-06,-0.999997,-0.999997
-9.02000e-06,-3,-3
-9.01800e-06,-0.999997,-0.999997
-9.01600e-06,-0.999997,-0.999997
-9.01400e-06,-0.999997,-0.999997
-9.01200e-06,-0.999997,-3
-9.01000e-06,-3,-0.999997
-9.00800e-06,-3,-3
-9.00600e-06,-3,-0.999997
-9.00400e-06,-3,-3
-9.00200e-06,-3,-0.999997
-9.00000e-06,-3,-3
-8.99800e-06,-0.999997,-0.999997
-8.99600e-06,-3,-3
-8.99400e-06,-0.999997,-0.999997
-8.99200e-06,-0.999997,-3
-8.99000e-06,-3,-0.999997
-8.98800e-06,-3,-3
-8.98600e-06,-3,-3
-8.98400e-06,-3,-3
-8.98200e-06,-3,-3
-8.98000e-06,-3,-3
-8.97800e-06,-3,-3
-8.97600e-06,-3,-3
-8.97400e-06,-3,-3
-8.97200e-06,-3,-3
-8.97000e-06,-3,-3
-8.96800e-06,-3,-3
-8.96600e-06,-3,-0.999997
-8.96400e-06,-3,-3
-8.96200e-06,-3,-0.999997
-8.96000e-06,-0.999997,-3
-8.95800e-06,-0.999997,-0.999997
-8.95600e-06,-3,-3
-8.95400e-06,-3,-3
-8.95200e-06,-0.999997,-3
-8.95000e-06,-3,-0.999997
-8.94800e-06,-0.999997,-3
-8.94600e-06,-0.999997,-0.999997
-8.94400e-06,-0.999997,-3
-8.94200e-06,-3,-0.999997
-8.94000e-06,-3,-3
-8.93800e-06,-0.999997,-0.999997
-8.93600e-06,-0.999997,-3
-8.93400e-06,-0.999997,-0.999997
-8.93200e-06,-3,-3
-8.93000e-06,-0.999997,-0.999997
-8.92800e-06,-0.999997,-0.999997
-8.92600e-06,-0.999997,-0.999997
-8.92400e-06,-3,-3
-8.92200e-06,-3,-3
-8.92000e-06,-3,-3
-8.91800e-06,-3,-3
-8.91600e-06,-0.999997,-3
-8.91400e-06,-3,-0.999997
-8.91200e-06,-0.999997,-0.999997
-8.91000e-06,-0.999997,-0.999997
-8.90800e-06,-0.999997,-3
-8.90600e-06,-3,-0.999997
-8.90400e-06,-0.999997,-3
-8.90200e-06,-3,-0.999997
-8.90000e-06,-0.999997,-3
-8.89800e-06,-3,-0.999997
-8.89600e-06,-3,-3
-8.89400e-06,-3,-3
-8.89200e-06,-3,-3
-8.89000e-06,-3,-0.999997
-8.88800e-06,-0.999997,-3
-8.88600e-06,-0.999997,-0.999997
-8.88400e-06,-0.999997,-3
-8.88200e-06,-0.999997,-0.999997
-8.88000e-06,-0.999997,-3
-8.87800e-06,-0.999997,-0.999997
-8.87600e-06,-0.999997,-0.999997
-8.87400e-06,-0.999997,-0.999997
-8.87200e-06,-0.999997,-0.999997
-8.87000e-06,-0.999997,-0.999997
-8.86800e-06,-0.999997,-0.999997
-8.86600e-06,-0.999997,-0.999997
-8.86400e-06,-3,-3
-8.86200e-06,-3,-0.999997
-8.86000e-06,-3,-3
-8.85800e-06,-3,-3
-8.85600e-06,-0.999997,-3
-8.85400e-06,-0.999997,-0.999997
-8.85200e-06,-0.999997,-0.999997
-8.85000e-06,-0.999997,-0.999997
-8.84800e-06,-0.999997,-3
-8.84600e-06,-3,-0.999997
-8.84400e-06,-3,-3
-8.84200e-06,-3,-3
-8.84000e-06,-0.999997,-3
-8.83800e-06,-0.999997,-0.999997
-8.83600e-06,-0.999997,-0.999997
-8.83400e-06,-0.999997,-0.999997
-8.83200e-06,-3,-3
-8.83000e-06,-3,-0.999997
-8.82800e-06,-3,-3
-8.82600e-06,-3,-3
-8.82400e-06,-3,-3
-8.82200e-06,-3,-0.999997
-8.82000e-06,-3,-3
-8.81800e-06,-3,-3
-8.81600e-06,-0.999997,-3
-8.81400e-06,-3,-0.999997
-8.81200e-06,-3,-3
-8.81000e-06,-0.999997,-0.999997
-8.80800e-06,-3,-3
-8.80600e-06,-0.999997,-0.999997
-8.80400e-06,-0.999997,-0.999997
-8.80200e-06,-0.999997,-0.999997
-8.80000e-06,-3,-3
-8.79800e-06,-0.999997,-0.999997
-8.79600e-06,-3,-3
-8.79400e-06,-3,-0.999997
-8.79200e-06,-3,-3
-8.79000e-06,-3,-3
-8.78800e-06,-3,-3
-8.78600e-06,-3,-3
-8.78400e-06,-3,-3
-8.78200e-06,-3,-3
-8.78000e-06,-3,-3
-8.77800e-06,-3,-0.999997
-8.77600e-06,-0.999997,-0.999997
-8.77400e-06,-0.999997,-0.999997
-8.77200e-06,-0.999997,-0.999997
-8.77000e-06,-0.999997,-0.999997
-8.76800e-06,-0.999997,-0.999997
-8.76600e-06,-0.999997,-0.999997
-8.76400e-06,-3,-3
-8.76200e-06,-0.999997,-0.999997
-8.76000e-06,-3,-3
-8.75800e-06,-3,-3
-8.75600e-06,-0.999997,-3
-8.75400e-06,-3,-0.999997
-8.75200e-06,-3,-3
-8.75000e-06,-3,-0.999997
-8.74800e-06,-3,-3
-8.74600e-06,-0.999997,-0.999997
-8.74400e-06,-0.999997,-0.999997
-8.74200e-06,-0.999997,-0.999997
-8.74000e-06,-3,-3
-8.73800e-06,-3,-3
-8.73600e-06,-3,-3
-8.73400e-06,-3,-3
-8.73200e-06,-3,-3
-8.73000e-06,-3,-3
-8.72800e-06,-3,-3
-8.72600e-06,-0.999997,-0.999997
-8.72400e-06,-0.999997,-3
-8.72200e-06,-0.999997,-0.999997
-8.72000e-06,-0.999997,-3
-8.71800e-06,-3,-0.999997
-8.71600e-06,-3,-3
-8.71400e-06,-0.999997,-0.999997
-8.71200e-06,-3,-3
-8.71000e-06,-3,-3
-8.70800e-06,-0.999997,-0.999997
-8.70600e-06,-0.999997,-0.999997
-8.70400e-06,-0.999997,-3
-8.70200e-06,-3,-0.999997
-8.70000e-06,-3,-3
-8.69800e-06,-0.999997,-0.999997
-8.69600e-06,-3,-3
-8.69400e-06,-0.999997,-0.999997
-8.69200e-06,-0.999997,-3
-8.69000e-06,-0.999997,-0.999997
-8.68800e-06,-0.999997,-3
-8.68600e-06,-3,-0.999997
-8.68400e-06,-3,-3
-8.68200e-06,-3,-0.999997
-8.68000e-06,-3,-3
-8.67800e-06,-3,-3
-8.67600e-06,-3,-3
-8.67400e-06,-3,-3
-8.67200e-06,-3,-3
-8.67000e-06,-3,-3
-8.66800e-06,-3,-3
-8.66600e-06,-0.999997,-0.999997
-8.66400e-06,-3,-3
-8.66200e-06,-3,-0.999997
-8.66000e-06,-0.999997,-0.999997
-8.65800e-06,-0.999997,-0.999997
-8.65600e-06,-0.999997,-0.999997
-8.65400e-06,-0.999997,-0.999997
-8.65200e-06,-3,-3
-8.65000e-06,-0.999997,-0.999997
-8.64800e-06,-3,-3
-8.64600e-06,-3,-0.999997
-8.64400e-06,-3,-3
-8.64200e-06,-3,-3
-8.64000e-06,-3,-3
-8.63800e-06,-3,-3
-8.63600e-06,-3,-3
-8.63400e-06,-3,-0.999997
-8.63200e-06,-3,-3
-8.63000e-06,-0.999997,-0.999997
-8.62800e-06,-3,-3
-8.62600e-06,-3,-3
-8.62400e-06,-3,-3
-8.62200e-06,-0.999997,-0.999997
-8.62000e-06,-0.999997,-0.999997
-8.61800e-06,-0.999997,-0.999997
-8.61600e-06,-3,-3
-8.61400e-06,-3,-3
-8.61200e-06,-3,-3
-8.61000e-06,-3,-3
-8.60800e-06,-0.999997,-3
-8.60600e-06,-0.999997,-0.999997
-8.60400e-06,-0.999997,-3
-8.60200e-06,-3,-0.999997
-8.60000e-06,-3,-3
-8.59800e-06,-3,-3
-8.59600e-06,-3,-3
-8.59400e-06,-3,-3
-8.59200e-06,-3,-3
-8.59000e-06,-3,-0.999997
-8.58800e-06,-0.999997,-0.999997
-8.58600e-06,-0.999997,-0.999997
-8.58400e-06,-0.999997,-3
-8.58200e-06,-3,-0.999997
-8.58000e-06,-3,-3
-8.57800e-06,-3,-3
-8.57600e-06,-3,-3
-8.57400e-06,-3,-3
-8.57200e-06,-3,-3
-8.57000e-06,-3,-3
-8.56800e-06,-0.999997,-3
-8.56600e-06,-3,-0.999997
-8.56400e-06,-0.999997,-0.999997
-8.56200e-06,-0.999997,-0.999997
-8.56000e-06,-0.999997,-0.999997
-8.55800e-06,-0.999997,-0.999997
-8.55600e-06,-3,-3
-8.55400e-06,-3,-0.999997
-8.55200e-06,-3,-3
-8.55000e-06,-3,-3
-8.54800e-06,-0.999997,-0.999997
-8.54600e-06,-0.999997,-0.999997
-8.54400e-06,-0.999997,-3
-8.54200e-06,-3,-0.999997
-8.54000e-06,-3,-3
-8.53800e-06,-3,-3
-8.53600e-06,-3,-3
-8.53400e-06,-3,-0.999997
-8.53200e-06,-3,-3
-8.53000e-06,-3,-0.999997
-8.52800e-06,-3,-3
-8.52600e-06,-3,-0.999997
-8.52400e-06,-3,-3
-8.52200e-06,-3,-0.999997
-8.52000e-06,-0.999997,-0.999997
-8.51800e-06,-0.999997,-0.999997
-8.51600e-06,-3,-3
-8.51400e-06,-3,-0.999997
-8.51200e-06,-0.999997,-3
-8.51000e-06,-3,-0.999997
-8.50800e-06,-3,-3
-8.50600e-06,-0.999997,-0.999997
-8.50400e-06,-3,-3
-8.50200e-06,-3,-0.999997
-8.50000e-06,-3,-3
-8.49800e-06,-3,-0.999997
-8.49600e-06,-3,-3
-8.49400e-06,-3,-0.999997
-8.49200e-06,-3,-3
-8.49000e-06,-3,-3
-8.48800e-06,-3,-3
-8.48600e-06,-3,-0.999997
-8.48400e-06,-3,-3
-8.48200e-06,-3,-0.999997
-8.48000e-06,-3,-3
-8.47800e-06,-3,-0.999997
-8.47600e-06,-3,-3
-8.47400e-06,-0.999997,-0.999997
-8.47200e-06,-0.999997,-0.999997
-8.47000e-06,-0.999997,-0.999997
-8.46800e-06,-0.999997,-3
-8.46600e-06,-0.999997,-0.999997
-8.46400e-06,-0.999997,-3
-8.46200e-06,-3,-0.999997
-8.46000e-06,-0.999997,-3
-8.45800e-06,-3,-0.999997
-8.45600e-06,-3,-3
-8.45400e-06,-3,-0.999997
-8.45200e-06,-3,-3
-8.45000e-06,-0.999997,-0.999997
-8.44800e-06,-0.999997,-0.999997
-8.44600e-06,-0.999997,-0.999997
-8.44400e-06,-3,-3
-8.44200e-06,-3,-3
-8.44000e-06,-3,-3
-8.43800e-06,-3,-3
-8.43600e-06,-3,-3
-8.43400e-06,-3,-3
-8.43200e-06,-0.999997,-3
-8.43000e-06,-0.999997,-0.999997
-8.42800e-06,-0.999997,-3
-8.42600e-06,-3,-0.999997
-8.42400e-06,-3,-3
-8.42200e-06,-0.999997,-0.999997
-8.42000e-06,-0.999997,-0.999997
-8.41800e-06,-0.999997,-0.999997
-8.41600e-06,-0.999997,-0.999997
-8.41400e-06,-0.999997,-0.999997
-8.41200e-06,-0.999997,-3
-8.41000e-06,-3,-0.999997
-8.40800e-06,-3,-3
-8.40600e-06,-3,-0.999997
-8.40400e-06,-3,-3
-8.40200e-06,-3,-0.999997
-8.40000e-06,-3,-3
-8.39800e-06,-3,-3
-8.39600e-06,-3,-3
-8.39400e-06,-0.999997,-0.999997
-8.39200e-06,-0.999997,-0.999997
-8.39000e-06,-0.999997,-0.999997
-8.38800e-06,-3,-3
-8.38600e-06,-0.999997,-0.999997
-8.38400e-06,-0.999997,-3
-8.38200e-06,-0.999997,-0.999997
-8.38000e-06,-3,-3
-8.37800e-06,-0.999997,-0.999997
-8.37600e-06,-3,-3
-8.37400e-06,-0.999997,-0.999997
-8.37200e-06,-0.999997,-0.999997
-8.37000e-06,-0.999997,-0.999997
-8.36800e-06,-3,-3
-8.36600e-06,-3,-0.999997
-8.36400e-06,-3,-3
-8.36200e-06,-0.999997,-0.999997
-8.36000e-06,-0.999997,-3
-8.35800e-06,-0.999997,-0.999997
-8.35600e-06,-0.999997,-3
-8.35400e-06,-0.999997,-0.999997
-8.35200e-06,-3,-3
-8.35000e-06,-3,-0.999997
-8.34800e-06,-3,-3
-8.34600e-06,-0.999997,-0.999997
-8.34400e-06,-0.999997,-3
-8.34200e-06,-3,-0.999997
-8.34000e-06,-3,-3
-8.33800e-06,-0.999997,-0.999997
-8.33600e-06,-3,-3
-8.33400e-06,-3,-0.999997
-8.33200e-06,-0.999997,-3
-8.33000e-06,-0.999997,-0.999997
-8.32800e-06,-0.999997,-0.999997
-8.32600e-06,-0.999997,-0.999997
-8.32400e-06,-0.999997,-3
-8.32200e-06,-0.999997,-0.999997
-8.32000e-06,-0.999997,-3
-8.31800e-06,-0.999997,-0.999997
-8.31600e-06,-0.999997,-3
-8.31400e-06,-3,-0.999997
-8.31200e-06,-3,-3
-8.31000e-06,-3,-3
-8.30800e-06,-3,-3
-8.30600e-06,-0.999997,-0.999997
-8.30400e-06,-0.999997,-0.999997
-8.30200e-06,-0.999997,-0.999997
-8.30000e-06,-0.999997,-3
-8.29800e-06,-0.999997,-0.999997
-8.29600e-06,-3,-3
-8.29400e-06,-3,-0.999997
-8.29200e-06,-3,-3
-8.29000e-06,-3,-3
-8.28800e-06,-0.999997,-3
-8.28600e-06,-3,-0.999997
-8.28400e-06,-3,-3
-8.28200e-06,-3,-3
-8.28000e-06,-3,-3
-8.27800e-06,-0.999997,-0.999997
-8.27600e-06,-0.999997,-0.999997
-8.27400e-06,-0.999997,-0.999997
-8.27200e-06,-0.999997,-0.999997
-8.27000e-06,-0.999997,-0.999997
-8.26800e-06,-0.999997,-0.999997
-8.26600e-06,-0.999997,-0.999997
-8.26400e-06,-0.999997,-0.999997
-8.26200e-06,-0.999997,-0.999997
-8.26000e-06,-3,-3
-8.25800e-06,-0.999997,-0.999997
-8.25600e-06,-0.999997,-3
-8.25400e-06,-3,-0.999997
-8.25200e-06,-3,-3
-8.25000e-06,-0.999997,-0.999997
-8.24800e-06,-3,-3
-8.24600e-06,-3,-0.999997
-8.24400e-06,-3,-3
-8.24200e-06,-3,-0.999997
-8.24000e-06,-3,-3
-8.23800e-06,-3,-3
-8.23600e-06,-3,-3
-8.23400e-06,-3,-3
-8.23200e-06,-3,-3
-8.23000e-06,-3,-3
-8.22800e-06,-0.999997,-3
-8.22600e-06,-3,-0.999997
-8.22400e-06,-0.999997,-0.999997
-8.22200e-06,-0.999997,-0.999997
-8.22000e-06,-0.999997,-3
-8.21800e-06,-3,-0.999997
-8.21600e-06,-0.999997,-0.999997
-8.21400e-06,-0.999997,-0.999997
-8.21200e-06,-3,-3
-8.21000e-06,-3,-0.999997
-8.20800e-06,-3,-3
-8.20600e-06,-3,-3
-8.20400e-06,-0.999997,-3
-8.20200e-06,-0.999997,-0.999997
-8.20000e-06,-3,-3
-8.19800e-06,-3,-3
-8.19600e-06,-3,-3
-8.19400e-06,-3,-3
-8.19200e-06,-0.999997,-3
-8.19000e-06,-3,-0.999997
-8.18800e-06,-3,-3
-8.18600e-06,-3,-3
-8.18400e-06,-3,-3
-8.18200e-06,-3,-3
-8.18000e-06,-0.999997,-3
-8.17800e-06,-0.999997,-0.999997
-8.17600e-06,-3,-3
-8.17400e-06,-3,-3
-8.17200e-06,-3,-3
-8.17000e-06,-0.999997,-0.999997
-8.16800e-06,-0.999997,-3
-8.16600e-06,-3,-0.999997
-8.16400e-06,-0.999997,-0.999997
-8.16200e-06,-0.999997,-0.999997
-8.16000e-06,-3,-3
-8.15800e-06,-0.999997,-0.999997
-8.15600e-06,-0.999997,-3
-8.15400e-06,-3,-0.999997
-8.15200e-06,-3,-3
-8.15000e-06,-3,-3
-8.14800e-06,-0.999997,-3
-8.14600e-06,-0.999997,-0.999997
-8.14400e-06,-0.999997,-3
-8.14200e-06,-3,-0.999997
-8.14000e-06,-3,-3
-8.13800e-06,-3,-3
-8.13600e-06,-0.999997,-3
-8.13400e-06,-0.999997,-0.999997
-8.13200e-06,-0.999997,-3
-8.13000e-06,-0.999997,-0.999997
-8.12800e-06,-3,-3
-8.12600e-06,-3,-3
-8.12400e-06,-3,-3
-8.12200e-06,-0.999997,-0.999997
-8.12000e-06,-0.999997,-3
-8.11800e-06,-3,-0.999997
-8.11600e-06,-3,-3
-8.11400e-06,-3,-0.999997
-8.11200e-06,-3,-3
-8.11000e-06,-0.999997,-0.999997
-8.10800e-06,-3,-3
-8.10600e-06,-0.999997,-0.999997
-8.10400e-06,-0.999997,-0.999997
-8.10200e-06,-0.999997,-0.999997
-8.10000e-06,-0.999997,-3
-8.09800e-06,-3,-0.999997
-8.09600e-06,-3,-3
-8.09400e-06,-3,-3
-8.09200e-06,-3,-3
-8.09000e-06,-3,-3
-8.08800e-06,-3,-3
-8.08600e-06,-3,-0.999997
-8.08400e-06,-3,-3
-8.08200e-06,-3,-0.999997
-8.08000e-06,-3,-3
-8.07800e-06,-3,-0.999997
-8.07600e-06,-3,-3
-8.07400e-06,-3,-0.999997
-8.07200e-06,-3,-3
-8.07000e-06,-3,-0.999997
-8.06800e-06,-3,-3
-8.06600e-06,-0.999997,-0.999997
-8.06400e-06,-0.999997,-3
-8.06200e-06,-3,-0.999997
-8.06000e-06,-3,-3
-8.05800e-06,-3,-0.999997
-8.05600e-06,-3,-3
-8.05400e-06,-3,-3
-8.05200e-06,-3,-3
-8.05000e-06,-3,-0.999997
-8.04800e-06,-0.999997,-3
-8.04600e-06,-3,-0.999997
-8.04400e-06,-3,-3
-8.04200e-06,-0.999997,-0.999997
-8.04000e-06,-0.999997,-3
-8.03800e-06,-3,-0.999997
-8.03600e-06,-3,-3
-8.03400e-06,-0.999997,-0.999997
-8.03200e-06,-0.999997,-3
-8.03000e-06,-0.999997,-0.999997
-8.02800e-06,-3,-3
-8.02600e-06,-3,-0.999997
-8.02400e-06,-3,-3
-8.02200e-06,-0.999997,-0.999997
-8.02000e-06,-0.999997,-3
-8.01800e-06,-0.999997,-0.999997
-8.01600e-06,-0.999997,-3
-8.01400e-06,-0.999997,-0.999997
-8.01200e-06,-0.999997,-3
-8.01000e-06,-0.999997,-0.999997
-8.00800e-06,-0.999997,-0.999997
-8.00600e-06,-0.999997,-0.999997
-8.00400e-06,-3,-3
-8.00200e-06,-0.999997,-0.999997
-8.00000e-06,-0.999997,-3
-7.99800e-06,-3,-0.999997
-7.99600e-06,-3,-3
-7.99400e-06,-3,-3
-7.99200e-06,-3,-3
-7.99000e-06,-0.999997,-0.999997
-7.98800e-06,-3,-3
-7.98600e-06,-3,-0.999997
-7.98400e-06,-3,-3
-7.98200e-06,-0.999997,-0.999997
-7.98000e-06,-3,-3
-7.97800e-06,-3,-0.999997
-7.97600e-06,-3,-3
-7.97400e-06,-3,-3
-7.97200e-06,-3,-3
-7.97000e-06,-3,-3
-7.96800e-06,-0.999997,-3
-7.96600e-06,-3,-0.999997
-7.96400e-06,-3,-3
-7.96200e-06,-3,-0.999997
-7.96000e-06,-3,-3
-7.95800e-06,-3,-0.999997
-7.95600e-06,-3,-3
-7.95400e-06,-0.999997,-0.999997
-7.95200e-06,-3,-3
-7.95000e-06,-3,-0.999997
-7.94800e-06,-3,-3
-7.94600e-06,-0.999997,-0.999997
-7.94400e-06,-0.999997,-3
-7.94200e-06,-0.999997,-0.999997
-7.94000e-06,-0.999997,-0.999997
-7.93800e-06,-0.999997,-0.999997
-7.93600e-06,-3,-3
-7.93400e-06,-0.999997,-0.999997
-7.93200e-06,-0.999997,-3
-7.93000e-06,-3,-0.999997
-7.92800e-06,-0.999997,-3
-7.92600e-06,-0.999997,-0.999997
-7.92400e-06,-0.999997,-3
-7.92200e-06,-0.999997,-0.999997
-7.92000e-06,-3,-3
-7.91800e-06,-3,-3
-7.91600e-06,-0.999997,-3
-7.91400e-06,-0.999997,-0.999997
-7.91200e-06,-0.999997,-3
-7.91000e-06,-0.999997,-0.999997
-7.90800e-06,-0.999997,-0.999997
-7.90600e-06,-0.999997,-0.999997
-7.90400e-06,-3,-3
-7.90200e-06,-0.999997,-0.999997
-7.90000e-06,-0.999997,-3
-7.89800e-06,-3,-0.999997
-7.89600e-06,-3,-3
-7.89400e-06,-0.999997,-0.999997
-7.89200e-06,-0.999997,-0.999997
-7.89000e-06,-0.999997,-0.999997
-7.88800e-06,-0.999997,-3
-7.88600e-06,-3,-0.999997
-7.88400e-06,-0.999997,-3
-7.88200e-06,-0.999997,-0.999997
-7.88000e-06,-0.999997,-3
-7.87800e-06,-0.999997,-0.999997
-7.87600e-06,-0.999997,-3
-7.87400e-06,-0.999997,-0.999997
-7.87200e-06,-0.999997,-0.999997
-7.87000e-06,-0.999997,-0.999997
-7.86800e-06,-0.999997,-3
-7.86600e-06,-3,-0.999997
-7.86400e-06,-3,-3
-7.86200e-06,-3,-3
-7.86000e-06,-3,-3
-7.85800e-06,-0.999997,-0.999997
-7.85600e-06,-0.999997,-3
-7.85400e-06,-3,-0.999997
-7.85200e-06,-3,-3
-7.85000e-06,-3,-3
-7.84800e-06,-3,-3
-7.84600e-06,-0.999997,-0.999997
-7.84400e-06,-0.999997,-0.999997
-7.84200e-06,-0.999997,-0.999997
-7.84000e-06,-0.999997,-3
-7.83800e-06,-3,-0.999997
-7.83600e-06,-0.999997,-3
-7.83400e-06,-0.999997,-0.999997
-7.83200e-06,-0.999997,-3
-7.83000e-06,-0.999997,-0.999997
-7.82800e-06,-3,-3
-7.82600e-06,-3,-3
-7.82400e-06,-3,-3
-7.82200e-06,-3,-0.999997
-7.82000e-06,-0.999997,-0.999997
-7.81800e-06,-0.999997,-0.999997
-7.81600e-06,-0.999997,-0.999997
-7.81400e-06,-0.999997,-0.999997
-7.81200e-06,-0.999997,-3
-7.81000e-06,-3,-0.999997
-7.80800e-06,-3,-3
-7.80600e-06,-3,-3
-7.80400e-06,-3,-3
-7.80200e-06,-0.999997,-0.999997
-7.80000e-06,-0.999997,-3
-7.79800e-06,-3,-0.999997
-7.79600e-06,-0.999997,-0.999997
-7.79400e-06,-0.999997,-0.999997
-7.79200e-06,-0.999997,-0.999997
-7.79000e-06,-0.999997,-0.999997
-7.78800e-06,-0.999997,-3
-7.78600e-06,-3,-0.999997
-7.78400e-06,-3,-3
-7.78200e-06,-3,-0.999997
-7.78000e-06,-0.999997,-3
-7.77800e-06,-3,-0.999997
-7.77600e-06,-0.999997,-3
